id,a,b,product,target_heuristic,ot_score,dd_score,rc_score,category,notes,digit_total,nonzero_total,complexity_c,split
hds_981,251,532,133532,RC,0.45,0.3,0.55,near_250_mixed,"Generated: 251 near 250, 532 far from base",6,6,36,train
hds_982,251,743,186493,RC,0.45,0.3,0.55,near_250_mixed,"Generated: 251 near 250, 743 far from base",6,6,36,train
hds_983,251,817,205067,RC,0.45,0.3,0.55,near_250_mixed,"Generated: 251 near 250, 817 far from base",6,6,36,train
hds_984,251,823,206573,RC,0.45,0.3,0.55,near_250_mixed,"Generated: 251 near 250, 823 far from base",6,6,36,train
hds_985,251,844,211844,RC,0.45,0.3,0.55,near_250_mixed,"Generated: 251 near 250, 844 far from base",6,6,36,train
hds_986,251,981,246231,RC,0.45,0.3,0.55,near_250_mixed,"Generated: 251 near 250, 981 far from base",6,6,36,train
hds_987,252,121,30492,RC,0.45,0.3,0.55,near_250_mixed,"Generated: 252 near 250, 121 far from base",6,6,36,train
hds_988,252,252,63504,RC,0.55,0.3,0.9,near_250,"Generated: 252 near 250, 252 near 250",6,6,36,train
hds_989,252,254,64008,RC,0.55,0.3,0.75,near_250,"Generated: 252 near 250, 254 near 250",6,6,36,train
hds_990,253,253,64009,RC,0.55,0.3,0.75,near_250,"Generated: 253 near 250, 253 near 250",6,6,36,train
hds_991,253,254,64262,RC,0.55,0.3,0.75,near_250,"Generated: 253 near 250, 254 near 250",6,6,36,val
hds_992,254,254,64516,RC,0.55,0.3,0.75,near_250,"Generated: 254 near 250, 254 near 250",6,6,36,train
hds_993,496,496,246016,RC,0.55,0.3,0.75,near_500,"Generated: 496 near 500, 496 near 500",6,6,36,train
hds_994,496,497,246512,RC,0.55,0.3,0.75,near_500,"Generated: 496 near 500, 497 near 500",6,6,36,train
hds_995,497,497,247009,RC,0.55,0.3,0.75,near_500,"Generated: 497 near 500, 497 near 500",6,6,36,train
hds_996,497,498,247506,RC,0.55,0.3,0.75,near_500,"Generated: 497 near 500, 498 near 500",6,6,36,train
hds_997,498,498,248004,RC,0.55,0.3,0.9,near_500,"Generated: 498 near 500, 498 near 500",6,6,36,train
hds_998,498,499,248502,RC,0.55,0.3,0.9,near_500,"Generated: 498 near 500, 499 near 500",6,6,36,train
hds_999,499,499,249001,RC,0.55,0.3,0.9,near_500,"Generated: 499 near 500, 499 near 500",6,6,36,val
